,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
276,323,3733,105,124,3270,3035,2364,3295,3382,751,3160,202,3190,1449,4539
277,3482,1140,2561,3167,1896,2233,878,989,478,1954,3620,656,921,1887,3765
278,550,4024,3924,202,323,3958,1145,3171,3946,30,1311,4313,3521,4482,2917
279,2042,4739,2948,340,714,114,4654,1280,4355,1523,3759,4272,3288,4057,163
280,1880,352,2022,986,2845,3456,2819,122,4146,1510,4152,2605,1090,2320,3767
281,1681,878,989,1728,3482,1487,277,4249,1140,1395,1889,1896,2233,500,1887
282,474,3282,3876,3069,3179,4597,790,3350,3485,1220,3238,255,109,286,3792
283,787,2027,754,298,288,1004,904,256,1990,1988,3311,3490,2685,1187,1994
284,4470,3047,2,1928,1741,874,4411,902,2437,3908,4652,2572,1431,2895,876
285,1004,1120,3738,298,4177,3552,904,1121,1117,4525,826,580,2685,3556,3718
286,3876,4087,4326,282,1220,3522,548,2057,109,3069,4491,1993,2601,3960,2553
287,2790,3002,631,653,1315,2032,1456,539,3571,4100,1608,1610,1484,1613,4029
288,2301,719,4646,1078,2609,2302,1603,138,460,4658,2023,2886,334,3311,1004
289,4377,2697,2262,1574,1541,1265,4251,3977,3841,1132,1578,626,3373,82,341
290,1646,2276,800,4192,914,3279,4032,2904,2334,3098,1047,3559,4242,925,3061
291,165,388,1690,1493,125,2605,2749,3448,2184,2858,861,2952,1170,2104,2253
292,2704,683,632,1357,2567,3075,1773,712,700,1789,2487,2052,2062,4283,4285
293,1052,4322,1441,442,2870,4652,3237,1772,3889,4718,3587,4177,2897,1066,4519
294,1176,2463,4412,1489,1564,1888,2068,1759,3467,2266,155,2656,4670,3422,3284
295,2909,4365,4453,2306,1028,2646,996,3408,4222,4627,3373,1120,3523,233,3447
296,4547,269,1889,3710,1681,4094,1146,1395,2379,1976,3087,222,1950,4471,663
297,1004,334,3071,3281,4172,3782,2291,3855,3553,2089,3843,2769,3489,2740,342
298,904,3605,2685,3490,4580,3552,3178,4472,451,3875,474,1604,3792,787,4336
299,2938,2769,4336,4575,3430,2336,1988,3792,2530,4672,451,2088,298,4726,686
300,3945,237,2291,987,3281,3106,3079,3489,4172,177,2725,1978,814,1073,2882
301,402,2086,2090,1739,2888,755,1583,1655,2892,751,1015,3313,3875,401,3431
302,1681,269,281,1487,3260,296,1858,571,2603,2379,1332,3873,1059,625,4249
303,4116,3514,1034,23,394,4434,2421,175,1302,2776,872,873,268,1821,383
304,4432,3263,255,4506,4368,3069,3792,3522,2317,2758,2527,2638,4427,927,3507
305,4542,1540,204,714,1937,4260,1823,1158,1520,2455,2175,1784,1267,2398,2671
306,4413,1932,254,1416,4312,3898,4389,4375,3931,3552,1649,3490,1091,3792,132
307,4632,1078,564,3311,466,3467,840,4337,3113,2469,1388,1398,1656,1870,3682
308,3832,2088,309,2536,310,1078,2300,1087,3280,565,1509,4663,1656,2326,4038
309,3120,2182,308,3220,216,192,499,4078,2326,2836,2166,2786,690,104,4253
310,3876,1398,4794,111,1433,4533,2300,4581,3490,1072,2027,3539,3792,3178,4389
311,4192,800,1254,1865,4512,3580,482,3789,62,3102,4077,2283,2289,570,366
312,541,296,4547,3710,830,846,3087,2682,1608,1456,1606,4094,4045,2379,4029
313,3511,4161,1688,1371,3048,1478,923,1147,2234,2836,1181,2965,4078,2904,2768
314,751,402,1294,2300,4491,3178,2262,1786,1159,2888,3733,417,3059,670,1660
315,1066,1430,3802,1052,2885,4137,3916,702,3012,4203,1268,1127,3769,1365,117
