,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
272,7755,11296,6441,9154,8517,5888,9497,4162,6572,11459,987,728,11275,3718,5274
273,4777,11894,5346,11918,8101,2724,8073,12413,5415,10589,7882,1404,13505,11534,6846
274,9745,9717,9232,2674,2572,4492,362,782,11931,3386,2302,3762,3267,2484,8348
275,10517,5685,5690,9449,10738,10791,2180,9073,3946,8189,5674,4775,8188,686,6040
276,10413,95,9045,3674,6509,11993,4278,1022,10660,2280,246,1197,10946,3861,6828
277,9916,8905,13306,1698,5138,5301,13505,2371,10494,13544,643,10773,6244,2529,9581
278,7455,6475,7772,7456,883,4730,5440,4081,12332,7372,6047,4080,1992,2456,13358
279,12057,6246,4585,883,10397,11920,5820,13144,10894,7459,10860,1909,9896,7119,6356
280,1524,31,10042,1718,8429,5614,9331,8135,3804,503,5208,11728,9646,251,853
281,8978,7021,6884,13117,7791,9283,4472,4556,8907,6282,7366,8171,1244,1263,9267
282,12911,3470,3246,8211,10459,11065,6732,1664,11022,1000,8611,3421,8292,2142,10699
283,1303,4982,4793,4167,11693,1302,1807,5945,3276,416,3782,4688,8748,4657,2844
284,10019,1171,7086,573,3955,5537,8145,3406,3958,2453,11643,2269,2452,1382,10181
285,8493,9445,12771,13303,2947,11602,4624,7646,3174,9572,10143,5081,7344,4647,9119
286,9028,6004,3986,9370,6150,9424,5076,857,5765,4305,11618,8616,12820,3925,4384
287,5982,2450,4257,1942,2922,8415,9363,12748,11266,3958,6360,2449,4524,2596,5549
288,1951,1896,8027,1858,1138,11619,4153,2439,7544,746,9702,2440,3658,3567,3325
289,86,11857,2195,1181,5009,1823,8306,7638,13395,4252,7221,10236,5455,4788,2197
290,10101,9303,5778,5002,13648,508,11516,889,292,3633,10113,4949,1004,2380,5000
291,9331,8860,1194,4036,31,6964,9568,11942,503,11275,1524,4719,1750,1841,2566
292,4181,4011,10113,10687,11359,10101,631,10100,290,11983,12180,12806,3399,6161,2958
293,10115,2078,3870,12929,12586,5241,9082,12655,9694,2330,5424,6066,7164,7277,2065
294,883,1647,4728,7545,9267,7220,9142,7790,2906,1188,8357,2920,8292,6282,8171
295,12735,9012,12899,175,10214,13013,1963,3981,12521,1189,8723,11205,4934,12490,12972
296,2893,10910,11679,8960,9596,5542,4808,6413,7962,12097,6535,10538,6877,8438,962
297,924,13033,554,13171,11560,7918,13443,4207,13473,1919,3847,315,361,915,8625
298,3898,7130,727,4069,2825,9985,8371,4907,9322,9090,376,11931,12134,10808,737
299,13251,13536,13555,38,13202,54,4491,13313,3304,732,2173,10278,10922,1255,10607
300,302,301,7566,3105,4175,7461,11613,6318,8382,13078,2083,13475,7795,7150,9481
301,302,7461,4175,11613,9481,6318,7572,4625,7150,2624,3105,8382,7566,13078,6580
